impressionTime,impressionOrder,semanticId,semanticCount,opengraph,id,user,timeline,publicationTime,postId,permaLink,fblinktype,nature,images,displaySource,source,sourceLink,texts,textsize,LIKE,LOVE,WOW,ANGRY,HAHA,SAD,videoautoplay
2019-06-26T18:07:29.000Z,48,ab32362d7cbcebbcc6401d5563a1f7cf74491708,"{'personal': 0, 'global': 2}","{'fblinktype': 'external', 'link': 'https://elpais.com/sociedad/2019/06/25/actualidad/1561493474_513445.html', 'isValid': True, 'siteName': 'elpais.com', 'title': 'Seleccionadas 11 universidades españolas para los ‘supercampus’ europeos', 'description': 'Los alumnos podrán cursar el grado entre distintos países sin convalidaciones y se intercambirán investigadores y personal de administración'}",218aed25cdd11dde1eac76dc46642ff4efe64a35,rosemary-ceviche-meringue,pepper-baklava-jelly,2019-06-26T14:36:00.000Z,10156420934476570,/elpais/posts/10156420934476570,posts,organic,"{'count': 1, 'captions': []}",El País,El País,https://www.facebook.com/elpais/,"['Los alumnos de las universidades seleccionadas podrán ir cambiando de país a lo largo del grado sin barreras de convalidaciones', 'Seleccionadas 11 universidades españolas para los ‘supercampus’ europeos', 'Los alumnos podrán cursar el grado entre distintos países sin convalidaciones y se intercambirán investigadores y personal de administración']",341,700.0,107.0,38.0,0.0,0.0,0.0,
2019-06-26T18:07:29.000Z,49,72b1552b0d84c4c7afe489cf8ae3923a193b1249,"{'personal': 0, 'global': 5}","{'fblinktype': 'external', 'link': 'https://catalunyadiari.com/actualitat/taburete-concert-barcelona-bandera-espanyola', 'isValid': True, 'siteName': 'catalunyadiari.com', 'title': 'Polèmic concert del fill de Bárcenas a Barcelona', 'description': ""Els artistes de pop rock han actuat al recinte de Montjuïc, acompanyats pel català Miki d''OT'""}",c80a00676f4b9543b790e1297872af3511594ec8,rosemary-ceviche-meringue,pepper-baklava-jelly,2019-06-26T09:30:00.000Z,1299851683522289,/CatalunyaDiari/posts/1299851683522289,posts,organic,"{'count': 1, 'captions': []}",Catalunya Diari,Catalunya Diari,https://www.facebook.com/CatalunyaDiari/,"['🎥💥 VÍDEO', '🎥💥 video', 'Polèmic concert del fill de Bárcenas a Barcelona', ""Els artistes de pop rock han actuat al recinte de Montjuïc, acompanyats pel català Miki d''OT'""]",161,60.0,14.0,0.0,43.0,0.0,0.0,
2019-06-26T18:07:29.000Z,50,66de29877909000986f93fb9b671819fa1a958e5,"{'personal': 0, 'global': 8}",,d3bbea490239e44329e595fb06a4a860140952a3,rosemary-ceviche-meringue,pepper-baklava-jelly,2019-06-18T10:26:56.000Z,2319166771511678,/ads/about,,sponsored,"{'count': 2, 'captions': []}",Disney On Ice,Disney On Ice,https://www.facebook.com/DisneyOnIceSpain/,"[""'Hakuna Matata y Suéltalo son dos de las 30 canciones que te harán emocionarte durante el nuevo espectáculo de Disney On Ice. ¿Las bailarás y cantarás con nosotros?""]",164,10.0,1.0,0.0,0.0,0.0,0.0,
2019-06-26T18:07:29.000Z,51,1bdebb8db1081e8b76a61392943b1d27af624206,"{'personal': 0, 'global': 7}","{'fblinktype': 'external', 'link': 'https://www.eldiario.es/catalunya/oposicion-decreto-Generalitat-regular-alquileres_0_914108673.html', 'isValid': True, 'siteName': 'eldiario.es', 'title': 'La oposición en pleno tumba el decreto de la Generalitat que pretendía regular el precio de los alquileres en Catalunya', 'description': 'Ciudadanos, PSC, comuns, CUP y PP votan contra la norma que había de limitar las subidas del alquiler: algunos la ven insuficiente y otros, inconstitucionalLa consellera de Justicia carga contra \'comuns\' y la CUP por quedar alineadas con las ""organizaciones partidarias de que el mercado se regule s...'}",039e467910acf5c5e8898641f253c21b26b77154,rosemary-ceviche-meringue,pepper-baklava-jelly,2019-06-26T11:28:04.000Z,2837785952903925,/eldiarioes/posts/2837785952903925,posts,organic,"{'count': 1, 'captions': []}",eldiario.es,eldiario.es,https://www.facebook.com/eldiarioes/,"['ÚLTIMA HORA | Ciudadanos, PSC, comuns, CUP y PP votan contra la norma que había de limitar las subidas del alquiler: algunos ven la propuesta de ERC y JxCat como insuficiente, y otros inconstitucional.', 'La oposición en pleno tumba el decreto de la Generalitat que pretendía regular el precio de los alquileres en Catalunya', 'Ciudadanos, PSC, comuns, CUP y PP votan contra la norma que había de limitar las subidas del alquiler: algunos la ven insuficiente y otros, inconstitucionalLa consellera de Justicia carga contra \'comuns\' y la CUP por quedar alineadas con las ""organizaciones partidarias de que el mercado se regule s...']",624,55.0,0.0,11.0,82.0,0.0,0.0,
2019-06-26T18:07:29.000Z,52,af5c804a83b936b83a3bbeb3b900b60e34c11afd,"{'personal': 0, 'global': 3}","{'fblinktype': 'external', 'link': 'https://www.publico.es/politica/sentencia-serrano-vox-da-baja-acusa-colaborador-haber-escrito-texto-incendio-redes-fallo-manada.html', 'isValid': True, 'siteName': 'publico.es', 'title': 'El líder de Vox en Andalucía se coge la baja tras sus críticas a la condena de la Manada', 'description': 'Francisco Serrano dice que tiene para recuperarse anímicamente del ""linchamiento"" que dice estar sufriendo y y acusa a un colaborador de haber escrito el texto que incendió las redes sociales.'}",e3f25eb69c2b88e0b1d8f35d28dc698faf91fc3e,rosemary-ceviche-meringue,pepper-baklava-jelly,2019-06-26T13:08:48.000Z,10156361146836846,/diario.publico/posts/10156361146836846,posts,organic,"{'count': 1, 'captions': []}",Diario Público ha condiviso un link.,Diario Público,https://www.facebook.com/diario.publico/,"['El líder de Vox en Andalucía se coge la baja tras sus críticas a la condena de la Manada', 'Francisco Serrano dice que tiene para recuperarse anímicamente del ""linchamiento"" que dice estar sufriendo y y acusa a un colaborador de haber escrito el texto que incendió las redes sociales.']",281,102.0,0.0,0.0,272.0,609.0,0.0,
2019-06-26T18:07:14.000Z,45,3a3c854430f0c79eccf77716de08123c1896e486,"{'personal': 0, 'global': 5}","{'fblinktype': 'external', 'link': 'https://www.eldiario.es/madrid/PP-modificaria-LGTBI-Vox-Ciudadanos_0_914109017.html', 'isValid': True, 'siteName': 'eldiario.es', 'title': 'El PP se abre a retocar las leyes LGTBI para pactar con Vox pero Ciudadanos rechaza sus propuestas', 'description': 'Isabel Díaz Ayuso se abre a modificar las leyes aprobadas por Cifuentes que sancionan las conductas homófobas y tránsfobas, y a revisar las subvenciones a asociaciones ""si hay abusos, adoctrinamientos o imposiciones""Ciudadanos, sin embargo, da un portazo a las propuestas de la e...'}",e8597be8b516b99794437d562e2c878b8a88a893,rosemary-ceviche-meringue,pepper-baklava-jelly,2019-06-26T15:00:02.000Z,2838053322877188,/eldiarioes/posts/2838053322877188,posts,organic,"{'count': 1, 'captions': []}",eldiario.es,eldiario.es,https://www.facebook.com/eldiarioes/,"['Díaz Ayuso se abre a modificar las leyes aprobadas por Cifuentes que sancionan las conductas homófobas y tránsfobas.', 'El PP se abre a retocar las leyes LGTBI para pactar con Vox pero Ciudadanos rechaza sus propuestas', 'Isabel Díaz Ayuso se abre a modificar las leyes aprobadas por Cifuentes que sancionan las conductas homófobas y tránsfobas, y a revisar las subvenciones a asociaciones ""si hay abusos, adoctrinamientos o imposiciones""Ciudadanos, sin embargo, da un portazo a las propuestas de la e...']",498,71.0,0.0,0.0,573.0,41.0,0.0,
2019-06-26T18:07:14.000Z,46,b5b11e368f183564c748b99d4b6e235ace6e5ed5,"{'personal': 0, 'global': 2}","{'fblinktype': 'external', 'link': 'http://ver.abc.es/mt1es2', 'isValid': True, 'siteName': 'abc.es', 'title': 'La Fiscalía francesa descarta un origen criminal del incendio de Notre Dame', 'description': 'El presidente francés, Emmanuel Macron, se ha marcado un plazo de cinco años para construir los trabajos de rehabilitación, aunque por ahora el Gobierno no ha puesto cifras a los posibles costes.'}",173cf579403a55cc499c196722afd05d9002a4fa,rosemary-ceviche-meringue,pepper-baklava-jelly,2019-06-26T14:38:26.000Z,10159076279224896,/ABCes/posts/10159076279224896,posts,organic,"{'count': 1, 'captions': []}",ABC.es,ABC.es,https://www.facebook.com/ABCes/,"['🔴#ÚLTIMAHORA Los investigadores barajan «varias hipótesis», entre ellas «un mal funcionamiento del sistema eléctrico» o «un cigarrillo mal apagado»', 'La Fiscalía francesa descarta un origen criminal del incendio de Notre Dame', 'El presidente francés, Emmanuel Macron, se ha marcado un plazo de cinco años para construir los trabajos de rehabilitación, aunque por ahora el Gobierno no ha puesto cifras a los posibles costes.']",419,13.0,0.0,7.0,8.0,0.0,0.0,
2019-06-26T18:07:14.000Z,47,358d1861e5ec8eadd015f1ac76ecf62e35399082,"{'personal': 0, 'global': 7}","{'fblinktype': 'external', 'link': 'https://www.lavanguardia.com/sucesos/20190626/463124933627/detenido-en-sevilla-un-miembro-de-la-comitiva-de-bolsonaro-que-viajaba-con-39-kilos-de-cocaina.html', 'isValid': True, 'siteName': 'lavanguardia.com', 'title': 'Detenido en Sevilla un militar de la comitiva del presidente de Brasil con 39 kilos de cocaína', 'description': 'Ha sido detenido en Sevilla un militar de la comitiva de Bolsonaro que llevaba 39 kilos de cocaína en una maleta'}",8364f36a2aea5f06eebbf2d7e790133342ec4a87,rosemary-ceviche-meringue,pepper-baklava-jelly,2019-06-26T11:17:11.000Z,2658197340910505,/LaVanguardia/posts/2658197340910505,posts,organic,"{'count': 1, 'captions': []}",La Vanguardia,La Vanguardia,https://www.facebook.com/LaVanguardia/,"['El piloto de uno de los aviones en los que viaja Bolsonaro viajaba con 39 kilos de cocaína en su maleta. La Guardia Civil le ha detenido al hacer escala en Sevilla.', 'Detenido en Sevilla un militar de la comitiva del presidente de Brasil con 39 kilos de cocaína', 'Ha sido detenido en Sevilla un militar de la comitiva de Bolsonaro que llevaba 39 kilos de cocaína en una maleta']",372,638.0,0.0,518.0,0.0,416.0,0.0,
2019-06-26T18:07:13.000Z,44,1e5b42daecd86990dfdd875d537c8f08cc3499f9,"{'personal': 0, 'global': 3}","{'fblinktype': 'external', 'link': 'https://blogs.publico.es/juan-tortosa/2019/06/26/periodismo-pornografico-contra-pablo-iglesias/', 'isValid': True, 'siteName': 'blogs.publico.es', 'title': 'Periodismo pornográfico contra Pablo Iglesias', 'description': 'El ciudadano medio no es tonto y sabe que Pablo Iglesias no es el lobo. No es buena táctica tratar a los votantes como niños y asustarlos con ¡que viene el señor de la coleta! Al ciudadano medio no le asusta un gobierno de coalición, y le parece muy buena cosa que el salario mínimo mensual hay...'}",691afe1cb8e603643dc94b1174eed05b2ff7935f,rosemary-ceviche-meringue,pepper-baklava-jelly,2019-06-26T15:37:58.000Z,10156360902981846,/diario.publico/posts/10156360902981846,posts,organic,"{'count': 1, 'captions': []}",Diario Público,Diario Público,https://www.facebook.com/diario.publico/,"['""A los ciudadanos no les gusta el periodismo pornográfico, ese cuyo único objetivo es convencer de que solo hay salvación si Ciudadanos apoya al PSOE para evitar que se pueda desarrollar una auténtica política de izquierdas""', ' 🖊 Un artículo de Juan Tortosa', 'Periodismo pornográfico contra Pablo Iglesias', 'El ciudadano medio no es tonto y sabe que Pablo Iglesias no es el lobo. No es buena táctica tratar a los votantes como niños y asustarlos con ¡que viene el señor de la coleta! Al ciudadano medio no le asusta un gobierno de coalición, y le parece muy buena cosa que el salario mínimo mensual hay...']",599,121.0,10.0,0.0,0.0,0.0,11.0,
2019-06-26T18:06:49.000Z,38,45c435094c22d97da0c0cf54c0fdda5651258619,"{'personal': 0, 'global': 2}","{'fblinktype': 'external', 'link': 'https://www.lavanguardia.com/politica/20190625/463110553461/erc-abstencion-rechazar-ilp-dui-parlament.html', 'isValid': True, 'siteName': 'lavanguardia.com', 'title': 'La abstención de ERC permite rechazar una ILP que proponía declarar la independencia', 'description': 'La Mesa del Parlament ha rechazado la una Iniciativa Legislativa Popular (ILP) que instaba a la cámara catalana a aprobar de nuevo una declaración unilateral de independencia (DUI) como la que se firmó el pasado 10 de octubre de 2017 y se convalidó el 27 del mismo mes'}",0c032bda037c8cd95349ffbb6a230fdecc6d3893,rosemary-ceviche-meringue,pepper-baklava-jelly,2019-06-26T09:30:44.000Z,2658025434261029,/LaVanguardia/posts/2658025434261029,posts,organic,"{'count': 1, 'captions': []}",La Vanguardia,La Vanguardia,https://www.facebook.com/LaVanguardia/,"['La iniciativa de la plataforma Units per la Independència emulaba la DUI de octubre de 2017.', 'La abstención de ERC permite rechazar una ILP que proponía declarar la independencia', 'La Mesa del Parlament ha rechazado la una Iniciativa Legislativa Popular (ILP) que instaba a la cámara catalana a aprobar de nuevo una declaración unilateral de independencia (DUI) como la que se firmó el pasado 10 de octubre de 2017 y se convalidó el 27 del mismo mes']",446,19.0,0.0,0.0,7.0,26.0,0.0,
2019-06-26T18:06:49.000Z,39,c1777e085469193cc8e2803fdf6d9b6e65f9c49f,"{'personal': 0, 'global': 2}","{'fblinktype': 'external', 'link': 'http://ver.abc.es/g5r4f2', 'isValid': True, 'siteName': 'abc.es', 'title': 'Los puntos más polémicos del programa de Vox', 'description': 'Vox se ha plantado. Ya lo anunció ayer Iván Espinosa de los Monteros y hoy lo ha confirmado Rocío Monasterio: los partidos políticos que quieran contar con su apoyo tendrán que aceptar su programa'}",3559d095ebc1e6a3a9612e7227e873f81da35d02,rosemary-ceviche-meringue,pepper-baklava-jelly,2019-06-26T14:05:00.000Z,10159076193384896,/ABCes/posts/10159076193384896,posts,organic,"{'count': 1, 'captions': []}",ABC.es,ABC.es,https://www.facebook.com/ABCes/,"['La formación liderada por Rocío Monasterio en la Comunidad pide derogar artículos de la Ley de Expresión de Género y de la Ley contra la LGTBIfobia.', 'Los puntos más polémicos del programa de Vox', 'Vox se ha plantado. Ya lo anunció ayer Iván Espinosa de los Monteros y hoy lo ha confirmado Rocío Monasterio: los partidos políticos que quieran contar con su apoyo tendrán que aceptar su programa']",390,41.0,17.0,0.0,18.0,0.0,0.0,
2019-06-26T18:06:49.000Z,40,2c2de80c327d16479d12df7440d3c658ac5b17a7,"{'personal': 0, 'global': 6}",,2d79d495deca11c8d20801a479f813f8ffe4c23a,rosemary-ceviche-meringue,pepper-baklava-jelly,2019-06-25T12:05:29.000Z,1150755565134812,/ads/about,,sponsored,"{'count': 1, 'captions': [""L'immagine può contenere: testo""]}",tectake,tectake,https://www.facebook.com/tectakeespana/,"['🎁🎁 SORTEO 🎁🎁 ¡Vamos a sortear entre todos los participantes nuestro conjunto de ratán Lucca con un valor desde 246,49 Euros!  😍 👉 https://tectake.shop/2awi Así se participa: 1) Debes hacerte o ser fan de nuestra página de Facebook (pulsar me gusta)... 2) ¡Pulsa me gusta en el Post del sorteo! 3) ¡Haz un comentario en el Post del sorteo indicando tu color preferido! (solamente un comentario por usuario). Te agradeceríamos que compartieses este Post 😊 El sorteo finaliza el 01/07/19 a las 23:59 horas. Las bases del sorteo están disponibles para su consulta aquí: 👉 www.tectake.es/condiciones-de-participacion']",611,2559.0,63.0,0.0,0.0,1.0,0.0,
2019-06-26T18:06:49.000Z,41,d813166003237b34c5d3221c73868594df1de116,"{'personal': 0, 'global': 2}","{'fblinktype': 'external', 'link': 'https://ctxt.es/es/20190619/Politica/26747/Andrea-G-Galvez-entrevista-Veronica-Gago-academica-ni-una-menos-feminicidios-violencia-Macri-aborto.htm', 'isValid': True, 'siteName': 'ctxt.es', 'title': '“Más de la mitad de las niñas y adolescentes en Argentina están por debajo de la línea de pobreza”', 'description': 'Periodismo libre y de servicio público. Contexto y acción. Suscríbete y defiende la prensa independiente'}",d3126b300a7a252fc78362ad9793dd3f1574a189,rosemary-ceviche-meringue,pepper-baklava-jelly,2019-06-25T23:10:00.000Z,10156359232071846,/diario.publico/posts/10156359232071846,posts,organic,"{'count': 1, 'captions': []}",Diario Público,Diario Público,https://www.facebook.com/diario.publico/,"['""En Argentina y en América Latina y creo que, a nivel global, una de las fuerzas que está teniendo el movimiento feminista es ser una respuesta contundente A lo que nos impone el neoliberalismo""', ' ➡ Una entrevista a Verónica Gago, activista y académica, en CTXT', '“Más de la mitad de las niñas y adolescentes en Argentina están por debajo de la línea de pobreza”', 'Periodismo libre y de servicio público. Contexto y acción. Suscríbete y defiende la prensa independiente']",464,31.0,0.0,0.0,0.0,2.0,24.0,
2019-06-26T18:06:49.000Z,42,e2c75707b20d4044c89c3e7bcf9627ac511e60ff,"{'personal': 0, 'global': 2}","{'fblinktype': 'external', 'link': 'https://catalunyadiari.com/televisio/gema-lopez-jorge-javier-tenen-forta-esbroncada', 'isValid': True, 'siteName': 'catalunyadiari.com', 'title': ""Espectacular esbroncada de Jorge Javier i una col·laboradora de 'Sálvame' en directe"", 'description': ""Tot va començar quan es parlava sobre la també col·laboradora Chelo García-Cortés que, actualment, és una de les concursants de 'Supervivientes'""}",20246a9671abd395d46ececeadf9c6903acd28e0,rosemary-ceviche-meringue,pepper-baklava-jelly,2019-06-26T15:30:01.000Z,1299829906857800,/CatalunyaDiari/posts/1299829906857800,posts,organic,"{'count': 1, 'captions': []}",Catalunya Diari,Catalunya Diari,https://www.facebook.com/CatalunyaDiari/,"['😱 MÀXIMA TENSIÓ', '😱 massima tensione', ""Espectacular esbroncada de Jorge Javier i una col·laboradora de 'Sálvame' en directe"", ""Tot va començar quan es parlava sobre la també col·laboradora Chelo García-Cortés que, actualment, és una de les concursants de 'Supervivientes'""]",264,0.0,0.0,1.0,1.0,3.0,0.0,
2019-06-26T18:06:44.000Z,35,4df9d76cd14486e1e3ec6213796973b44f12838c,"{'personal': 0, 'global': 2}","{'fblinktype': 'external', 'link': 'https://www.lavanguardia.com/politica/20190626/463127036998/podemos-pedro-sanchez-buscara-investidura-derecha-fallida-presion-irene-montero.html', 'isValid': True, 'siteName': 'lavanguardia.com', 'title': 'Podemos asegura que Sánchez dijo a Iglesias que prefiere pactar con la derecha', 'description': ""Montero reprocha que el PSOE busque una investidura fallida como 'mecanismo de presión' y se desliga de la responsabilidad de una repetición electoral""}",1efcce89a2f5570c4ee064f45b0fc8f14c64292c,rosemary-ceviche-meringue,pepper-baklava-jelly,2019-06-26T16:00:01.000Z,2658663204197252,/LaVanguardia/posts/2658663204197252,posts,organic,"{'count': 1, 'captions': []}",La Vanguardia,La Vanguardia,https://www.facebook.com/LaVanguardia/,"['Montero reprocha al PSOE que quiera forzar una investidura con la derecha como ""mecanismo de presión"" e insta a tener paciencia, porque el Gobierno de coalición, dice, “está más cerca de lo que parece”.', 'Podemos asegura que Sánchez dijo a Iglesias que prefiere pactar con la derecha', ""Montero reprocha que el PSOE busque una investidura fallida como 'mecanismo de presión' y se desliga de la responsabilidad de una repetición electoral""]",432,38.0,0.0,0.0,23.0,42.0,0.0,
2019-06-26T18:06:44.000Z,36,70f3d9e48a4747a577e487a6873c9c36d4281381,"{'personal': 0, 'global': 4}",,0aa5ac6dfe61c232c609065097307bac4e0b240b,rosemary-ceviche-meringue,pepper-baklava-jelly,2019-06-26T12:10:51.000Z,2598305800200189,/ads/about,,sponsored,"{'count': 3, 'captions': []}",Old Spice.,Old Spice.,https://www.facebook.com/OldSpiceEspana/,"['Imagina que pides Old Spice y lo traigo yo. Con esta mochila. Pide un Glovo, Glovo: https://bit.ly/31XSPxk']",106,3.0,0.0,0.0,0.0,0.0,0.0,False
2019-06-26T18:06:44.000Z,37,cb68c4621ba9acd1a06749b6251e1d3bdd009458,"{'personal': 0, 'global': 7}","{'fblinktype': 'external', 'link': 'https://www.eldiario.es/politica/MINUTO-POLITICO-Sanchez-encamina-investidura_13_914238568_30396.html', 'isValid': True, 'siteName': 'eldiario.es', 'title': 'Iglesias asegura que un gobierno de coalición está más cerca de lo que parece', 'description': 'El secretario general de Unidas Podemos, Pablo Iglesias, ha asegurado este miércoles tras su reunión de este martes con el jefe del Ejecutivo en ...'}",ac924db0853ad0b92414a883e89e884151ba1694,rosemary-ceviche-meringue,pepper-baklava-jelly,2019-06-26T09:25:00.000Z,2837596086256245,/eldiarioes/posts/2837596086256245,posts,organic,"{'count': 1, 'captions': []}",eldiario.es,eldiario.es,https://www.facebook.com/eldiarioes/,"['""Está más cerca de lo que puede parecer"": son las palabras de Pablo Iglesias tras su reunión con Pedro Sánchez, y se refiere al Gobierno de coalición por el que apuesta.', 'Iglesias asegura que un gobierno de coalición está más cerca de lo que parece', 'El secretario general de Unidas Podemos, Pablo Iglesias, ha asegurado este miércoles tras su reunión de este martes con el jefe del Ejecutivo en ...']",396,216.0,35.0,0.0,0.0,25.0,0.0,
2019-06-26T18:06:43.000Z,33,f4237bd67c1b4c2c397993897bfcba6ea53a93e1,"{'personal': 0, 'global': 2}","{'fblinktype': 'external', 'link': 'https://www.eldiario.es/cultura/arte/hermano-Notre-Dame-favorecer-recontruccion_0_914108762.html', 'isValid': True, 'siteName': 'eldiario.es', 'title': 'El reloj de Notre-Dame volverá a latir gracias al hallazgo por sorpresa de un ""gemelo"" casi idéntico', 'description': ""Se descubre un reloj prácticamente idéntico al que ardió en el incendio del pasado mes de abril en una iglesia a escasos 4 kilómetros de la catedralFabricado en el mismo taller y fechado el mismo año que el de Notre-Dame, este inesperado 'hermano gemelo' podría ayudar a la reconstrucción del ...""}",65685568bc282a9798c5913f029cfa553c987914,rosemary-ceviche-meringue,pepper-baklava-jelly,2019-06-26T14:00:02.000Z,2837993349549852,/eldiarioes/posts/2837993349549852,posts,organic,"{'count': 1, 'captions': []}",eldiario.es,eldiario.es,https://www.facebook.com/eldiarioes/,"['Descubren un reloj prácticamente idéntico al que ardió en el incendio de Notre-Dame en una iglesia a escasos 4 kilómetros de la catedral.', 'El reloj de Notre-Dame volverá a latir gracias al hallazgo por sorpresa de un ""gemelo"" casi idéntico', ""Se descubre un reloj prácticamente idéntico al que ardió en el incendio del pasado mes de abril en una iglesia a escasos 4 kilómetros de la catedralFabricado en el mismo taller y fechado el mismo año que el de Notre-Dame, este inesperado 'hermano gemelo' podría ayudar a la reconstrucción del ...""]",535,32.0,2.0,16.0,0.0,0.0,0.0,
2019-06-26T18:06:14.000Z,28,f2bf7579345d87cb1a156a065c59c22e27827853,"{'personal': 0, 'global': 4}","{'fblinktype': 'external', 'link': 'https://elpais.com/ccaa/2019/06/26/madrid/1561538699_592812.html', 'isValid': True, 'siteName': 'elpais.com', 'title': 'Detenidas dos mujeres tras denunciar que un sicario al que habían encargado un asesinato las estafó', 'description': 'La policía también ha arrestado al sicario, que propuso a las detenidas matar a un hombre y ganar 60.000 euros por la venta de sus órganos'}",663807559c2f035da2f96fe429b03d57666874b3,rosemary-ceviche-meringue,pepper-baklava-jelly,2019-06-26T12:36:01.000Z,10156421119506570,/elpais/posts/10156421119506570,posts,organic,"{'count': 1, 'captions': []}",El País,El País,https://www.facebook.com/elpais/,"['Según el relato de las mujeres, primero fue el novio de la madre quien les estafó 60.000 euros. Después, la pareja de la hija, que decía ser del CNI, les ofreció recuperar el dinero matándole y vendiendo los órganos. Tras dejarlo todo firmado por escrito, les pidió 7.000 euros de adelanto y se volatilizó', 'Detenidas dos mujeres tras denunciar que un sicario al que habían encargado un asesinato las estafó', 'La policía también ha arrestado al sicario, que propuso a las detenidas matar a un hombre y ganar 60.000 euros por la venta de sus órganos']",544,140.0,0.0,168.0,0.0,596.0,0.0,
2019-06-26T18:06:14.000Z,29,cfc5a8614a7a8a4885d1214b9b0715e9da8584e1,"{'personal': 0, 'global': 5}","{'fblinktype': 'external', 'link': 'https://www.decathlon.es/es/browse/c0-deportes/c1-snorkel/_/N-4o6i40', 'isValid': True, 'siteName': 'www.decathlon.es', 'title': '#PlayEverywhere', 'description': 'Envío gratis a partir de 20€'}",ab5b4edd27d5ce9032c8109a6c4124d71c6db328,rosemary-ceviche-meringue,pepper-baklava-jelly,2019-06-19T09:17:15.000Z,2516849238348612,/ads/about,,sponsored,"{'count': 1, 'captions': []}",Decathlon España,Decathlon España,https://www.facebook.com/decathlonespana/,"['El lugar es lo de menos, lo importante es lo que vayas a hacer allí. Disfruta del snorkel con nuestra máscara Easybreath. #PlayEverywhere', '#PlayEverywhere', 'Envío gratis a partir de 20€']",182,293.0,7.0,0.0,0.0,3.0,0.0,
2019-06-26T18:06:14.000Z,31,3569c1493594603c37da49279d4fba9cf4fd0f7a,"{'personal': 0, 'global': 1}","{'fblinktype': 'external', 'link': 'https://catalunyadiari.com/la-previsio-del-temps/26-juny-2019', 'isValid': True, 'siteName': 'catalunyadiari.com', 'title': ""MÉTEO ESPECIAL: El pitjor de l'onada de calor encara ha d'arribar"", 'description': 'CatalunyaDiari.com'}",a1225faf112bcf07143c4e0f1492d131736a5ca4,rosemary-ceviche-meringue,pepper-baklava-jelly,2019-06-25T18:43:46.000Z,1299336500240474,/CatalunyaDiari/posts/1299336500240474,posts,organic,"{'count': 1, 'captions': []}",Catalunya Diari ha condiviso un link.,Catalunya Diari,https://www.facebook.com/CatalunyaDiari/,"[""MÉTEO ESPECIAL: El pitjor de l'onada de calor encara ha d'arribar"", 'CatalunyaDiari.com']",84,14.0,0.0,4.0,0.0,0.0,3.0,
2019-06-26T18:06:14.000Z,32,44ca97e57d287b8c148d73fd924af82a05f01584,"{'personal': 0, 'global': 1}","{'fblinktype': 'external', 'link': 'https://catalunyadiari.com/economia/endesa-invertira-675-milions-deuros-infraestructures-fins-al-2022-catalunya', 'isValid': True, 'siteName': 'catalunyadiari.com', 'title': 'La gran notícia que ha donat Endesa a Catalunya', 'description': ""L'objectiu és renovar i millorar la xarxa d'alta, mitjana i baixa tensió perquè aguanti millor davant de possibles incidències""}",9c78dd0c2788abb17f31b3ff555a7bddd6a5c2d7,rosemary-ceviche-meringue,pepper-baklava-jelly,2019-06-26T17:00:02.000Z,1299997646841026,/CatalunyaDiari/posts/1299997646841026,posts,organic,"{'count': 1, 'captions': []}",Catalunya Diari ha condiviso un link.,Catalunya Diari,https://www.facebook.com/CatalunyaDiari/,"['La gran notícia que ha donat Endesa a Catalunya', ""L'objectiu és renovar i millorar la xarxa d'alta, mitjana i baixa tensió perquè aguanti millor davant de possibles incidències""]",174,7.0,0.0,0.0,1.0,0.0,0.0,
2019-06-26T18:05:59.000Z,25,8a81e76c8a1d8da742e39dfcee79d2d8bd374556,"{'personal': 0, 'global': 3}","{'fblinktype': 'external', 'link': 'https://www.eldiario.es/consumoclaro/cuidarse/Ola-consejos-mantener-temperaturas-extremas_0_913759416.html', 'isValid': True, 'siteName': 'eldiario.es', 'title': 'Ola de calor: diez consejos para mantener la salud ante las temperaturas extremas', 'description': 'Consejos para sobrevivir a la actual subida térmica y preservar el buen estado físicoLa exposición en exteriores a determinadas horas puede llegar a ser mortal en colectivos vulnerablesLa crisis climática castiga a España con olas de calor que llegan cada vez más pronto'}",eec632bd3c1293ad7bcd3ac047a4f33ba15c1297,rosemary-ceviche-meringue,pepper-baklava-jelly,2019-06-26T16:30:01.000Z,2838219722860548,/eldiarioes/posts/2838219722860548,posts,organic,"{'count': 1, 'captions': []}",eldiario.es,eldiario.es,https://www.facebook.com/eldiarioes/,"['Evitar salir a la calle en las horas centrales del día, procurar mojarse, evitar el deporte en el exterior, ducharnos con agua tibia, beber mucho... Unos cuantos consejos para sobrellevar la ola de calor.', 'Ola de calor: diez consejos para mantener la salud ante las temperaturas extremas', 'Consejos para sobrevivir a la actual subida térmica y preservar el buen estado físicoLa exposición en exteriores a determinadas horas puede llegar a ser mortal en colectivos vulnerablesLa crisis climática castiga a España con olas de calor que llegan cada vez más pronto']",557,26.0,1.0,0.0,0.0,1.0,0.0,
