impressionTime,user,word,count
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Hugo Chávez,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,IBEX 35,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Illana,3.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Indigencia,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Información,12.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Informática,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Inmigración ilegal,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Inter de Milán,11.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Isabel Pantoja,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Islamismo,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Izquierda,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Izquierda abertzale,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Jaén,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Jerarquía,4.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Jerez de la Frontera,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,José Luis Martínez Rodríguez,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Jueves Santo,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Julian Assange,7.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Junta de Andalucía,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Junta de Castilla y León,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Kiko Rivera,3.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Km/h,4.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Knowledge,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,LED,5.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,La Palma,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,La Tuerka,4.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Laicismo,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Legión,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Lerma,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Ley,3.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Libro,4.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Lobby,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Lobo,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Londres,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Los Simpson,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Lucha de clases,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Madrid,32.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Mahatma Gandhi,4.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Mallorca,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Marcha Real,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Maresme,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Mark Zuckerberg,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,María Jesús Ruiz Garzón,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Mediaset España,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Memoria,4.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Migración,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Militar,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Ministerio Público,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Minuto y Resultado,12.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Misa,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Momo,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Motivation,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Motociclista,4.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Muleta,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Málaga,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Mérida,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,México,3.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Nacionalismo español,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Nacionalismo vasco,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Narcotráfico,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Nicky Jam,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Niño,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Nora Catelli,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Opio,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,PSPV-PSOE,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Pablo Casado,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Pablo Iglesias,4.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Pakistán,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Palacio de la Moncloa,3.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Paloma,3.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Pamela Anderson,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Parlamento de Cataluña,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Partido Popular,5.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Partido Unión Nacional,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Pascua,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Passion,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Paulina Rubio,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,País Vasco,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Pedro Sánchez,4.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Periódico,5.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Plaza Mayor,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Podemos,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Política,5.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Populismo,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Pragmatismo,4.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Prensa rosa,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Presidente del Gobierno,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Preus,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Progrés,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Príncipe de Asturias,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Prórroga,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Publicidad,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Público,3.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Radio,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Rap,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Reality show,3.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Reconquista,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Redes sociales,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Región,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Regla mnemotécnica,4.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Reino Unido,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Religión,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Revolución,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Reyes Católicos,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Ricardo Bofill,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Salamanca,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Samsung,10.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,San Sebastián,6.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Santa Cueva de Covadonga,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Santiago Abascal,5.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Sector terciario,24.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Semana Santa,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Servicio de inteligencia,6.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Sigüés,3.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Sirope,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Social change,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Sofía de Borbón,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Sofía de Grecia,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Sol,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Sr. Burns,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Síguelo,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,TV3,3.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,TVE,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Tableta,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Tecnología,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Telecinco,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Telefonía móvil,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Televisor,10.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Teoría,4.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Tiempo,4.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Trabajador,3.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Transporte,12.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Twitter,13.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Uber,24.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Universal Music,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Universidad de Milán,4.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Universo Conocido,4.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Unión Europea,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Urban,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Vehículo,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Venezuela,4.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Verdad,2.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Vicent Sanchis,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Vox,4.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,WhatsApp,1.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,WikiLeaks,8.0
2019-04-13 00:00:00+00:00,rosemary-ceviche-meringue,Élite,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,ADN,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Absolutismo,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Acordeón,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Acoso escolar,6.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Activista,5.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Aeropuerto,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Agujero negro,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Albert Bandura,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Albert Rivera,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Alberto Garzón,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Alcalde de Madrid,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Alcanar,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Alertador,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Alicante,4.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,América,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,América Latina,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Andalucía,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Anestesia,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Ansiedad,3.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Antifascista,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Aprendizaje,12.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Argés,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Armenia,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Arte,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Asilo político,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Avión,4.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Ayuntamiento,5.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Bar,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Barcelona,3.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Benjamin Spock,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Bereberes,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Bernardo Atxaga,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Berta Cáceres,4.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Bombero,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Burgos,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,CTXT,3.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Caché de disco,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Caja registradora,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Calle,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Campaña electoral,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Campo de batalla,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Campo de concentración,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Canadá,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Carmona,3.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Cartel,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Caso Bárcenas,4.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Castigo físico,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Catalunya Informació,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Cataluña,8.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Cayetana Álvarez de Toledo,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Cementerio de la Almudena,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Centro,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Centro de Investigaciones Sociológicas,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Cerebro,13.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Chelsea Manning,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Chiringuito,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Chuleta,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Cine,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Ciudadano,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Ciudadanos-Partido de la Ciudadanía,7.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Clasificación climática de Köppen,4.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Cobisa,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Comportamiento,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Comprensión lectora,3.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Compromís,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Computadora,3.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Comunidad Valenciana,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Comunidad de Madrid,11.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Concejal,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Concierto,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Condom,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Congregación de Mena,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Congreso de los Diputados,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Constitución,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Consumo responsable,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Convento,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Cortes Generales,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Cuba,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Cuerpo Nacional de Policía,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Cuy,3.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Daniel Sirera,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Delfines,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Delito,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Democracia participativa,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Derbi,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Derecho,4.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Derecho Penitenciario,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Derecho canónico,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Desierto,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Diez Mandamientos,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Diputado,6.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Director ejecutivo,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Disco duro,3.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Discriminación,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Doctrina,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Documento,3.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Dominicos,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Donald Trump,3.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Economía,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Ecuador,12.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Educación,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,El Greco,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,El Tigre,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,El hijo del acordeonista,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Elecciones,12.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Enfermedad mental,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Enrique Granados,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Ensanche,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Ensayos clínicos,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Entrenador,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Escaños,4.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Escáner,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Esencia,3.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,España,8.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Esquerra Republicana de Catalunya,4.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Esquerra Unida del País Valencià,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Estado,5.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Estados Unidos,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Euro,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Evolución,3.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Extradición,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Extrema derecha,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Extrema izquierda,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,FAES,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,FC Barcelona,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Fagocitosis,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Familia,9.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Fascismo,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Federico Trillo,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Feminista,3.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Festival de Música y Artes de Coachella Valley,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Fisher-Price,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Flamenco,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Fondo de inversión,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Fracaso escolar,3.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Franquismo,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Funcionario de prisiones,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Fútbol,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Gafas de sol,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Game of Thrones,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Genética,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Gobierno,4.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Gran Bretaña,6.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Guardia Urbana de Barcelona,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Guipúzcoa,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Heces,3.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Higiene,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Hipster,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Historia del País Vasco,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Historiador,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Honduras,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,IKEA,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Ian Gibson,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Independentismo catalán,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Infancia,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Información,9.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Inmigración,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Instinto básico,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Investigación,3.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Irene Montero,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Izquierda Unida,7.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Izquierda Unida-Madrid,7.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Jaime Balmes,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Jaén,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Jerarquía,3.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Joaquín Caparrós,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,John Locke,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Jordi Pujol Ferrusola,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,José María Aznar,3.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Julian Assange,11.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Justicia,4.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Kiko Veneno,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,La Vanguardia,4.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Las Edades del Hombre,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Las Meninas,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Las últimas supervivientes,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Lavapiés,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Lenín Moreno,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Lerma,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Letizia Ortiz,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Leucemia,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Ley,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Ley Helms-Burton,1.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Ley Orgánica,2.0
2019-04-14 00:00:00+00:00,rosemary-ceviche-meringue,Libertad,2.0
